"start","end","text"
"5455160","5455500"," that at all?"
"5455920","5458740"," You need to remember that algorithms are there"
"5458740","5461540"," to create liquidity and volatility."
"5462320","5463740"," They have no mind. "
"5464720","5466320"," They have to go to an area."
"5466920","5468600"," They don't just go to an area."
"5469520","5471640"," They're programmed by, no matter what you say,"
"5471680","5473940"," it comes down to a programmer programming them,"
"5473940","5477180"," programming whatever technicals they put in, whatever the"
"5477180","5479780"," mathematics is that make up this algorithm. "
"5480500","5483400"," So it's not only the premium and discount"
"5483400","5485820"," areas, but when you see the NASDAQ go"
"5485820","5488360"," into a full number, coming up 20 or"
"5488360","5494420"," 30 handles, 19,200, all right, 200, 230,"
"5494600","5499600"," 240, 250, 270, 275, 280, market's rallying, 275,"
"5499680","5500000"," 280."
"5500460","5502400"," You know it's printing at the main number."
"5502700","5503440"," You just know it. "
"5503720","5505580"," And I know that those algorithms are going"
"5505580","5506620"," to make that print."
"5507220","5509440"," But it's the same example could be made"
"5509440","5513180"," by any firm even number."
"5514000","5514840"," Where is that?"
"5515120","5518620"," 10, 20, 30, 40, 50, 60, 70, 80,"
"5519100","5520180"," especially 50. "
"5520800","5523960"," You know, they sit and they sit and"
"5523960","5525220"," they want to go to those numbers."
"5525420","5525820"," Why?"
"5526400","5528220"," We should spend a little time talking about"
"5528220","5531980"," algorithms going to option strike price areas."
"5532540","5537640"," We specialize in that as well because this"
"5537640","5541040"," market and this enormity, we gave the example,"
"5541340","5543460"," the positions in this market this day and"
"5543460","5545820"," age are multimillion share positions. "
"5546320","5548060"," It's not easy to put that kind of"
"5548060","5548820"," money to work."
"5548820","5550600"," And they have to put it to work."
"5550700","5552240"," It's their mandate to put it to work. "
"5552360","5553780"," Why am I giving you my money if"
"5553780","5554780"," you're not putting it to work?"
"5555100","5556260"," So they have to."
"5556400","5557880"," So their positions are huge."
"5558520","5561140"," Does anybody out there think that they just"
"5561140","5563100"," sit back and they buy and hold and"
"5563100","5565100"," smile and go home and have dinner with"
"5565100","5565580"," their wives?"
"5565760","5567440"," No, that's not the way this works. "
"5567680","5569340"," They hedge their positions as well."
"5569720","5571240"," Where do they hedge their positions?"
"5571420","5574500"," For the most part, all right, options."
"5575260","5578600"," So these strike prices become huge and the"
"5578600","5580400"," amount of puts and calls that sit at"
"5580400","5583440"," these strike prices, the algorithms know where they're"
"5583440","5586100"," sitting and they're programmed then to go to"
"5586100","5587080"," those strike places. "
"5587500","5587720"," Why?"
"5587960","5590480"," To create liquidity and volatility."
"5590960","5593580"," That's all their mandate is."
"5594080","5594940"," They're not human. "
"5595320","5596760"," They don't care about P&L."
"5598040","5599120"," Understand that."
"5600840","5603220"," Interesting to finish up on because I know"
"5603220","5604820"," it's a topic I've discussed previously on the"
"5604820","5606320"," podcast, but I haven't for some time. "
"5606980","5609540"," In terms of market makers and hunting stops,"
"5609980","5611540"," there's a big thing in the retail space"
"5611540","5614040"," of like the market makers, like your price"
"5614040","5616180"," hitting your stop loss, then going completely the"
"5616180","5617920"," other way, people feeling very targeted."
"5618440","5618560"," Correct."
"5618740","5620920"," And I've heard you say that that is"
"5620920","5622120"," a case, so that is something that does"
"5622120","5622680"," take place. "
"5622840","5623700"," Oh, 100 percent."
"5624480","5628100"," One of the lock trades, as a member"
"5628100","5630480"," of the New York Stock Exchange, that a"
"5630480","5632640"," specialist made or if you were an agent"
"5632640","5635240"," and had size flow is to be on"
"5635240","5636640"," the other side of stop orders."
"5637240","5640520"," OK, so conversely speaking, here's another little gimme"
"5640520","5641720"," for you folks out there. "
"5642080","5644600"," Retail traders, especially if you're going down to"
"5644600","5647280"," a number and the market is coming down"
"5647280","5649940"," and down and down and it's you know,"
"5649940","5651860"," the algorithms are going to print a number."
"5653040","5655900"," Put an order in two ticks underneath the"
"5655900","5657940"," number, because why?"
"5658040","5659920"," Because you wind up being on the assumption"
"5659920","5661880"," is that there are stop orders at those"
"5661880","5662300"," prices."
"5663100","5665180"," And the assumption is that you will be"
"5665180","5667980"," on the other side of a bad sale. "
"5668960","5670740"," The market is a buy and sell."
"5671640","5673440"," There's a buyer and seller in every transaction."
"5673620","5674340"," Somebody's going to be right. "
"5674400","5675340"," Somebody's going to be wrong."
"5676260","5677700"," You want to be on the other side"
"5677700","5678340"," of stop orders."
"5678460","5679900"," Yes, you're 100 percent right. "
"5680080","5681180"," You want to be on the other side"
"5681180","5681760"," of stop order."
"5682020","5684260"," But it's not easy to identify where those"
"5684260","5685200"," stop orders lie."
"5685880","5687300"," If you're going to put a stop order"
"5687300","5689560"," to protect yourself again, don't put it at"
"5689560","5692000"," 50, because they're going to get hit. "
"5692460","5693840"," You know, put it at 48."
"5694040","5695120"," Give yourself a chance."
"5695280","5697180"," Give yourself a chance to breathe and for"
"5697180","5698240"," the position to be right. "
"5698880","5700020"," Don't put it at 50."
"5700120","5701660"," You're going to get swept away by some"
"5701660","5704360"," intelligent buy like myself who wants to who"
"5704360","5705900"," wants to get long or if you're a"
"5705900","5706280"," mistake."
"5708000","5709020"," Richie, I love that. "
"5709200","5709600"," I love that."
"5709660","5710680"," And I'm sure we could keep going."
"5710800","5713680"," But thank you for being with us today"
"5713680","5714940"," and sharing so much with us. "
"5715060","5715340"," My pleasure."
"5715480","5717060"," And everyone at home, drop a comment of"
"5717060","5719260"," your biggest takeaway from this episode."
"5719360","5721720"," There was so much, as always, and the"
"5721720","5723220"," links for Richie will be in the description"
"5723220","5723500"," below. "
"5723620","5724840"," So make sure you check those out as"
"5724840","5725040"," well."
"5725280","5726620"," There'll be other episodes on screen."
"5726700","5727400"," So check those out. "
"5727460","5728020"," Hit subscribe."
"5728180","5729760"," And until next time, take care. "
